category,datetime,headline,id,image,related,source,summary,url
company,1623403072,Friday’s Pre-Market: Here’s What You Need to Know Before the Market Opens,68357313,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1082398079,PNR,Nasdaq,"U.S. stock futures trended higher on Friday as investors await the University of Michigan’s consumer sentiment numbers for the month of June, expected to be released later today.



S&P and Dow futures were trading around 0.2% higher, while Nasdaq futures had gained about 0.1% at the time of writing.



Investors are awaiting the release of earnings figures from Cheetah Mobile (CMCM) before the bell, with Eaton Vance (EV), Perspecta (PRSP) and Patterson (PDCO) expected to report later in the day.



Amesite Inc. (AMST) was the most actively traded stock in pre-market trading as well as the biggest gainer as the stock jumped 55.6% at the time of writing. The artificial intelligence-driven platform and course designer, which provides online products and services in the United States has no fundamental news in support of the trading sentiment.



Orphazyme (ORPH) was the biggest laggard in pre-market trading as the stock plunged more than 52% at the time of writing with 3.5 million shares having changed hands at the time of writing. There was no fundamental news explaining the fall in price.



In earnings news, American fuel cell power company FuelCell Energy, Inc. (FCEL) reported a wider-than-expected loss in fiscal Q2. The company reported a loss of $0.06 per share, compared to the loss of $0.07 per share reported in the prior-year quarter. Analysts had expected a loss of $0.05 per share.



Revenue came in at $13.95 million, down 26% from the prior-year quarter, and lagged the Street’s estimates of $18.86 million. At quarter-end, the company reported a backlog of $1.32 billion, down 1.5% year-over-year, impacted by a fall in fuel prices.



FuelCell CEO Mr. Jason Few said, “We continue to increase our investment in research and development towards the commercialization of our solid oxide power generation, storage and hydrogen electrolysis platforms… We have increased our annualized production rate from 17 MWs at the end of fiscal 2020 to 32 MWs as of April 30, 2021.”



Meanwhile, the restaurant company Dave & Buster’s Entertainment, Inc. (PLAY) delivered better-than-expected quarterly results driven by the opening of a majority of its stores in the reported quarter with capacity limitations and reduced operating hours.



Earnings for the quarter stood at $0.40 per share, compared to a loss of $1.37 per share in the prior-year period. Analysts had estimated a loss of $0.16 per share.



Revenue climbed 66% year-over-year to $265.3 million and surpassed Street estimates of $257.98 million.



Dave & Buster’s CEO Brian Jenkins said, “We saw a significant improvement in demand across our store base in the first quarter, including at our recently re-opened New York and California stores…Our brand is back, we have a solid financial foundation, and we are ready to move full speed ahead into summer.”



In M&A news, Parsons Corporation (PSN) inked a $203 million deal to buy BlackHorse Solutions, a digital security firm that creates and delivers advanced technology and tradecraft solutions. Parsons Corporation is a technology-focused defense, intelligence, security, and infrastructure engineering company. The deal, which is subject to certain customary closing conditions, is expected to close this July.



Through this acquisition, Parsons’ portfolio of next-generation military, intelligence, and space operations will be complemented. Furthermore, the buyout will expand the company’s capabilities in cyber, digital operations, artificial intelligence, and other verticals.



Parson CEO Chuck Harrington said, “Adding BlackHorse increases our scale in the areas of cyber, electronic warfare, and information dominance, enhancing Parsons’ position to pursue and win upcoming large joint all-domain contract opportunities, which is a key component of our national defense strategy.”



In other news, Moderna (MRNA) has filed an emergency use authorization (EUA) application with the U.S. Food and Drug Administration for its COVID-19 vaccine in adolescents. Earlier in June, the pharmaceutical company also submitted a conditional marketing approval (CMA) request to European Medicines Agency (EMA).



Moderna CEO Stephane Bancel said, “We are pleased to announce that we have submitted an emergency use authorization request for our COVID-19 vaccine with the FDA for use in adolescents in the United States. We are encouraged that the Moderna COVID-19 vaccine was highly effective at preventing COVID-19 and SARS-CoV-2 infection in adolescents. We have already filed for authorization with Health Canada and the European Medicines Agency and will file with regulatory agencies around the world. We remain committed to helping to end the COVID-19 pandemic.”



Meanwhile, Pentair (PNR), the water treatment company, has provided updated guidance for 2021. For the second quarter, the company expects GAAP sales to be up 25% – 29% year-over-year. Furthermore, adjusted earnings per share are expected to be in the range of $0.75 to $0.80, while GAAP diluted earnings per share are estimated in the range of $0.71 to $0.76.



For the full year, Pentair expects GAAP sales to be up 17% – 19% year-over-year. Additionally, GAAP earnings per share are expected to be $3.05, up from the prior projection of $2.95, while adjusted earnings estimates have been lifted to $3.20 from previous expectations of $3.10.",https://finnhub.io/api/news?id=60d9447a83117f1b3b8ee9c66d8a35787e03d5f131ffa784bce52b3772d3698c
company,1623395368,Pentair Updates 2021 Guidance; Street Sees Over 4% Upside,68199141,https://s.yimg.com/uu/api/res/1.2/yEmV1bv_pJGbVkmxpeW7og--~B/aD0yMTk7dz0xMDI0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/smarteranalyst_347/20d878ea400f76b7a054d23362b4a44c,PNR,Yahoo,"The water treatment company, Pentair (PNR), has updated its guidance for 2021. Shares of the company were down 2.8% to close at $67.29 on June 10. For the second quarter, the company expects GAAP sales to be up approximately 25% – 29% year-over-year. Adjusted earnings per share are expected in the band of $0.75 to $0.80. GAAP diluted earnings per share are estimated in the range of $0.71 to $0.76. For the full year, Pentair expects GAAP sales to be up approximately 17% – 19% year-over-year. Furt",https://finnhub.io/api/news?id=dbba49576d4d74774fbb5554098ef0091e0764505d437ef8054ddd184dc0092a
company,1623388440,Pentair price target raised to $81 from $78 at Citi,68198673,,PNR,Thefly.com,Pentair price target raised to $81 from $78 at Citi Citi PNR,https://finnhub.io/api/news?id=cb45b966ec72c8cc6b5d74eb602019b069b9837085227ed0505820d15cab59de
company,1623378956,Pentair Updates 2021 Guidance; Street Sees Over 4% Upside,68370743,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1320100416,PNR,Nasdaq,"The water treatment company, Pentair (PNR), has updated its guidance for 2021. Shares of the company were down 2.8% to close at $67.29 on June 10.



For the second quarter, the company expects GAAP sales to be up approximately 25% - 29% year-over-year.



Adjusted earnings per share are expected in the band of $0.75 to $0.80. GAAP diluted earnings per share are estimated in the range of $0.71 to $0.76.



For the full year, Pentair expects GAAP sales to be up approximately 17% - 19% year-over-year.



Furthermore, GAAP earnings per share are expected to be $3.05 from the earlier projected figure of $2.95, while adjusted earnings estimates have been increased to $3.20 from previous expectations of $3.10. (See Pentair stock analysis on TipRanks)



On June 7, Morgan Stanley analyst Joshua Pokrzywinski downgraded the rating on the stock to Sell from Hold and decreased the price target to $63 from $69. This implies 6.4% downside potential from current levels.



The analyst does not expect any major upside from the company’s current exposure to the residential space.



Overall, the stock has a Hold consensus rating based on 3 Buys, 3 Holds, and 2 Sells. The PNR average analyst price target of $70.13 implies 4.2% upside potential from the current levels. Shares have increased 30.8% over the past six months.



TipRanks data shows that financial blogger opinions are 50% Neutral on Pentair, compared to the sector average of 71%.







Related News :RH Posts a Blowout Quarter as Adjusted Earnings Jump 285%; Shares Rise 6.7%Target Corporation Gives Shareholders 32.4% Hike in Quarterly Dividend; Shares Fall 1.3%Campbell Soup Q3 Results Miss Analysts’ Expectations; Shares Dip 6.5%",https://finnhub.io/api/news?id=0ddbf9c4660c5e103ce06278c49ddc922c077257fd995559942aef6da46c8ccb
company,1623322500,Pentair Hosts Virtual Investor Day; Raises 2021 Guidance,68165556,https://s.yimg.com/uu/api/res/1.2/IM9ZQwSdPs9OGosmldI4tg--~B/aD0xMjI7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/b4c5feb187eb6d15f125e2959c3dbce1,PNR,Yahoo,"Pentair plc is hosting its 2021 Virtual Investor Day today to share the company’s strategies to achieve sustainable, long term growth.",https://finnhub.io/api/news?id=29ba863dafa642e700787a7aa3016f8bcd3a616db009bae52bf4b6493ff1732f
company,1623311580,Fly Intel: Pre-market Movers ASAN;BARK;SIG;PNR;RH;FCEL;GME;KLXE;OCGN;CLVT,68176316,https://image.thefly.com/catalog/202004/img_793.jpg,PNR,Thefly.com,<p>Check out this morning's top movers from a...,https://finnhub.io/api/news?id=26e4ba0127186da704385546d787fca43010ab9e8d15cb496ee34912b626ba8d
company,1623309900,Pentair Raises Full-Year Profit Outlook,68168876,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,PNR,MarketWatch,By Matt Grossman Pentair PLC on Thursday raised its adjusted earnings guidance for the second quarter and the full year. The water-treatment company said it...,https://finnhub.io/api/news?id=530974f8dec0195f000fc6e169da639a071a31b301b012ac112d3c78808b51d3
company,1623309625,"Pentair Boosts Q2, FY21 Outlook - Quick Facts",68370744,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1139325381,PNR,Nasdaq,"(RTTNews) - Ahead of its 2021 Virtual Investor Day later on Thursday, Pentair plc (PNR) raised its earnings, adjusted earnings and sales guidance for the second quarter and the full-year 2021.",https://finnhub.io/api/news?id=4353a3819877205c22eb7eed30f912d40cc98f39cef16084e1ba102540517e27
company,1623308100,Pentair Hosts Virtual Investor Day; Raises 2021 Guidance,68178786,,PNR,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=66972fc3e20d86b466d1daea988c8d87369c1e5896ea1d8e606ad0cdfce7740e
company,1623304920,Pentair raises FY21 adjusted EPS view to $3.10-$3.20 from $2.80-$2.95,68178787,,PNR,Thefly.com,Pentair raises FY21 adjusted EPS view to $3.10-$3.20 from $2.80-$2.95 PNR,https://finnhub.io/api/news?id=e36181f2980f9fd430dbe27d8d878b28a7a6b1408475996a20a48a064dc1f9b1
company,1623304740,"Pentair raises Q2 adjusted EPS view to 75c-80c from 69c-74c, consensus 74c",68178788,,PNR,Thefly.com,"Pentair raises Q2 adjusted EPS view to 75c-80c from 69c-74c, consensus 74c PNR",https://finnhub.io/api/news?id=36a9bd6a236f17f0b3b31657d2e31c834c2804c22659b69d5594ecebe6ec13de
company,1623258960,"Pentair PLC stock falls Wednesday, underperforms market",68168878,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slumped 0.45% to $69.20 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=ee1f4a4c67fc5a911330f9a576d3a8d8d03cdd44ef2f6e8d0718cdfb99f343c9
company,1623234900,Pentair to host virtual investor day,68149003,,PNR,Thefly.com,Pentair to host virtual investor day PNR,https://finnhub.io/api/news?id=ea2de434cac56dfef768f0e64b966343cd457a1b492eb4f11a3a5dda89ead981
company,1623172560,Pentair PLC stock outperforms market on strong trading day,68100003,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.52% higher to $69.51 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=67e27d8f4a1430bd09fe0266546d85603644c42a1e1639941e7a63a799b91e7b
company,1623086160,"Pentair PLC stock falls Monday, underperforms market",68045788,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC shed 0.53% to $69.15 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=bea3a8750a0a649515c506e566bf39e5ea26ce0854d8a752900588975b4532d7
company,1622827020,"Pentair PLC stock falls Friday, underperforms market",68045791,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC slumped 0.07% to $69.52 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=0b35c1a6f4a14dd67cb43893a3528046184a53c0aed1da93aa903a425fcea06c
company,1622801795,"S&P 500 Movers: MOS, TSLA",67995534,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?2111066173,PNR,Nasdaq,"In early trading on Friday, shares of Tesla topped the list of the day's best performing components of the S&P 500 index, trading up 3.1%.  Year to date, Tesla has lost about 16.3% of its value.",https://finnhub.io/api/news?id=ac932124573d21394474e1e0e8d28988d3981d4ea854aeb431ca4c2da39a1d1e
company,1622796780,Fly Intel: Top five analyst downgrades,67975032,,PNR,Thefly.com,Fly Intel: Top five analyst downgrades  PNR WKHS ADS GO ASB,https://finnhub.io/api/news?id=7b0cbd4be8b34cc240d7888ea9cae30f24ffa38d856d4c68bf4bddea8d15ed07
company,1622796120,"U.S. Steel, Wells Fargo upgrades among today's top calls on Wall Street X;WFC;PNR;ROK;ETN;NOC;KO",67976708,https://image.thefly.com/catalog/201811/img_112.jpg,PNR,Thefly.com,<p>Check out today's top analyst calls from a...,https://finnhub.io/api/news?id=c0defa8f4e382e9d5f4f58f2afed4a93473fcba18cc22b5e319a9c97334dbdf2
company,1622780340,Pentair downgraded to Underweight from Equal Weight at Morgan Stanley,67986117,,PNR,Thefly.com,Pentair downgraded to Underweight from Equal Weight at Morgan Stanley Morgan Stanley PNR JCI ROK ETN,https://finnhub.io/api/news?id=cf40a146372b50117e86a9fd1bc5a85aef1e1b6907fa437e49e0725948adf044
company,1622740620,"Pentair PLC stock falls Thursday, underperforms market",68045793,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC shed 1.57% to $69.57 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=20d5f188a9accb36d6fb4d1b172dbcaac62eac00caf6742e3f71ffb44dcc949b
company,1622654220,Pentair PLC stock outperforms competitors on strong trading day,68045797,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.31% higher to $70.68 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=c15169e2c7944e4a039df54f6ed7458f42f8b2c9252b93669e55be865728f860
company,1622631300,Pentair Announces Social Responsibility Strategic Targets,68129462,https://s.yimg.com/uu/api/res/1.2/3oPGT6V4EEwX4Rx6mQvW.A--~B/aD00MTc7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/8e55a216f17095295a1f180cc01b059c,PNR,Yahoo,"Pentair today announced its Social Responsibility Strategic Targets, as published in its 2020 Corporate Responsibility Report.",https://finnhub.io/api/news?id=bcee377c56e24d122f628d2861be61dfc35b5596e92ccf1732d519a5493336dd
company,1622622982,Pentair Aims To Achieve Carbon Neutrality By 2050,68370746,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1237152410,PNR,Nasdaq,"(RTTNews) - Pentair plc (PNR), a provider of water treatment and sustainable solutions, announced its Social Responsibility Strategic Targets. It targets reducing its Scope 1 and 2 greenhouse gas emissions by 50 percent from a 2019 baseline by 2030, and aims to achieve carbon neu",https://finnhub.io/api/news?id=9adc9941d5ef1634138ac74bf95b745578e90b802049b11c1d4d28a2c798e68c
company,1622616900,Pentair Announces Social Responsibility Strategic Targets,67986118,,PNR,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a20f6c16bd693c2cdfdce640f0f0c99c3220e506d34830891d8250cff00839a3
company,1622613600,Pentair announces Social Responsibility Strategic Targets,67986119,,PNR,Thefly.com,Pentair announces Social Responsibility Strategic Targets PNR,https://finnhub.io/api/news?id=90e0416a14b451d26750a446fed374e0a99f7e82f682f371ac2915bd5035437d
company,1622544900,Pentair to Host 2021 Virtual Investor Day on June 10,68129464,https://s.yimg.com/uu/api/res/1.2/4mFYZ91PL82pA4pTRbuoBg--~B/aD0xMjI7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/94f4f0962a302d694c32186f3637960a,PNR,Yahoo,"Pentair plc will host a Virtual Investor Day on June 10, 2021.",https://finnhub.io/api/news?id=0c88a03ac7fe63ea298a8d906ef17f46389902af649abfefa44e12e06663bc98
company,1622530500,Pentair to Host 2021 Virtual Investor Day on June 10,67986120,,PNR,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a45183634363c9620a486b8be87f5d10b0ad291303e91f878cbbb3615e0695ac
company,1622114386,Do Its Financials Have Any Role To Play In Driving Pentair plc's (NYSE:PNR) Stock Up Recently?,68129466,https://s.yimg.com/uu/api/res/1.2/q0yRN_h1fYD6SjjSkWx5lg--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/4afa9747177650711578ccd57242a6b7,PNR,Yahoo,Pentair (NYSE:PNR) has had a great run on the share market with its stock up by a significant 22% over the last three...,https://finnhub.io/api/news?id=b136e9b31b6062b7a2f07f7989df7791cd5c661bf3d2058f18ca5edd22d00f90
company,1621836226,Estimating The Intrinsic Value Of Pentair plc (NYSE:PNR),67934807,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?333927906,PNR,Nasdaq,"In this article we are going to estimate the intrinsic value of Pentair plc (NYSE:PNR)  by taking the expected future cash flows and discounting them to today's value.  The Discounted Cash Flow (DCF) model is the tool we will apply to do this.  Don't get put off by the jargon, t",https://finnhub.io/api/news?id=28f5b112c4f05f7249bb58e770cdbf63ae8c7ff9724a6e53eb68a7a577ffb861
company,1621531505,Pentair (PNR) Wraps Up Acquisition of Ken's Beverage for $80M,68129469,https://s.yimg.com/uu/api/res/1.2/knmT_zhl4W5gMgUMJIEvBg--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/026a08802cd984229bb03e0aefeb2972,PNR,Yahoo,Pentair's (PNR) latest buyout will help expand its products and services offerings for commercial customers.,https://finnhub.io/api/news?id=310016afdde08a2baf233b459098c703bd5fee77cc7d0f476973ec6ce7ba3f43
company,1621512694,Interesting PNR Put And Call Options For July 16th,67909266,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?2145762070,PNR,Nasdaq,"Investors in Pentair PLC (Symbol: PNR) saw new options become available today, for the July 16th expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the PNR options chain for the new July 16th contracts and identified one put and one call contr",https://finnhub.io/api/news?id=e50e29040640355f3ad9bf812b7b26279aaed66b2a1bb3d5a4b0c56418e52ac8
company,1621510300,Pentair Expands National Footprint With Ken’s Beverage Acquisition,68129471,https://s.yimg.com/uu/api/res/1.2/ZOqIKOZvR3ebIeD3zD8WRQ--~B/aD00NTI7dz04MDk7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/smarteranalyst_347/64f431a6ce5302bd3d3d5ed1f9d9a9f2,PNR,Yahoo,"Water treatment and sustainable solutions provider Pentair (PNR) has acquired the assets of Ken’s Beverage for a cash consideration of about $80 million. Ken’s Beverage (KBI) provides beverage equipment and services to commercial customers through a network of 30 branches. This acquisition will help Pentair expand its national commercial service network. Pentair Consumer Solutions Executive Vice President and President Mario D’Ovidio said, “We are excited about the addition of KBI and the new growth opportunities it brings as we advance our strategy to provide a full suite of products and services for commercial customers.” (See Pentair stock analysis on TipRanks) D’Ovidio added, “This acquisition further realizes our vision to be the leading provider of residential and commercial water treatment solutions, delivering smart, sustainable solutions that empower customers to make the most of life’s essential resources.” Earlier this month, Pentair announced a quarterly cash dividend of $0.20 per share. The dividend is payable on August 6 to shareholders of record as of July 23. Significantly, this is the 45th consecutive year of dividend increases for Pentair. On April 23, Citigroup analyst Andrew Kaplowitz reiterated a Buy rating on the stock and increased the price target to $78 (16.5% upside potential) from $73. Kaplowitz believes Pentair shares are poised for a rise on the back of lean inventory channels coupled with a recovery trend in the company’s more cyclical end markets. Consensus among analysts is that Pentair is a Moderate Buy based on 3 Buys, 4 Holds, and 1 Sell. The average analyst price target of $70.75 implies 5.7% upside potential. Shares have gained about 90% over the past year. Related News: Baidu Reports Strong Q1 Results, Issues Upbeat Q2 Guidance Walmart Delivers Strong Q1 E-commerce Sales, Raises Q2 Outlook AON to Sell Pension Business to Lane Clark & Peacock LLP in Germany More recent articles from Smarter Analyst: Arthur J. Gallagher Snaps Up Garner & Glover Company KKR To Offer Private Real Estate To Individual Investors With KREST Launch Shoe Carnival Posts Quarterly Beat As Sales Improve, Q2 Revenue Outlook Disappoints Lennox Bumps Up Quarterly Dividend By 19%",https://finnhub.io/api/news?id=abeff8d1b50f3bbd886812f2d69f2026aaabe7cf785a5fe9312e616745600b38
company,1621508940,Interesting PNR Put And Call Options For July 16th,67986121,,PNR,Stock Options Channel,"Staff article entitled Interesting PNR Put And Call Options For July 16th, about stock options, from Stock Options Channel.",https://finnhub.io/api/news?id=d3c82e537d2df5b79c345a2aeed6fd0e2e1c7d0f9e63313c917d6c5fb56e3883
company,1621486027,Pentair Expands National Footprint With Ken’s Beverage Acquisition,67909267,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1674099482,PNR,Nasdaq,"Water treatment and sustainable solutions provider Pentair (PNR) has acquired the assets of Ken’s Beverage for a cash consideration of about $80 million.Ken’s Beverage (KBI) provides beverage equipment and services to commercial customers through a network of 30 branches. This acquisition will help Pentair expand its national commercial service network.Pentair Consumer Solutions Executive Vice President and President Mario D’Ovidio said, “We are excited about the addition of KBI and the new growth opportunities it brings as we advance our strategy to provide a full suite of products and services for commercial customers.” (See Pentair stock analysis on TipRanks)D’Ovidio added, “This acquisition further realizes our vision to be the leading provider of residential and commercial water treatment solutions, delivering smart, sustainable solutions that empower customers to make the most of life’s essential resources.”Earlier this month, Pentair announced a quarterly cash dividend of $0.20 per share. The dividend is payable on August 6 to shareholders of record as of July 23.Significantly, this is the 45th consecutive year of dividend increases for Pentair.On April 23, Citigroup analyst Andrew Kaplowitz reiterated a Buy rating on the stock and increased the price target to $78 (16.5% upside potential) from $73.Kaplowitz believes Pentair shares are poised for a rise on the back of lean inventory channels coupled with a recovery trend in the company’s more cyclical end markets.Consensus among analysts is that Pentair is a Moderate Buy based on 3 Buys, 4 Holds, and 1 Sell. The average analyst price target of $70.75 implies 5.7% upside potential.Shares have gained about 90% over the past year.Related News:Baidu Reports Strong Q1 Results, Issues Upbeat Q2 GuidanceWalmart Delivers Strong Q1 E-commerce Sales, Raises Q2 Outlook            AON to Sell Pension Business to Lane Clark & Peacock LLP in Germany",https://finnhub.io/api/news?id=18094b322079d5851ddf2466488e6dc74761e21313b277391c19948864df3131
company,1621455300,"Pentair Completes Transaction to Acquire Assets of Ken’s Beverage, Inc.",68129473,https://s.yimg.com/uu/api/res/1.2/f_W_EMZGTbJuX19giwRZOw--~B/aD0xMjI7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/852ff11aa77805155792937722c0021a,PNR,Yahoo,"Pentair plc today announced that it completed the previously announced transaction to acquire the assets of Ken’s Beverage, Inc.",https://finnhub.io/api/news?id=736d0345f13c6e211ac945ecda1d2ab9ea6b4e7bdf8d05336901db499f750c4f
company,1621440900,"Pentair Completes Transaction to Acquire Assets of Ken’s Beverage, Inc.",67986122,,PNR,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=569b68cbb38b3f3b14a050d7a3b4dbe4abd88bf7d057e9ad88dfe50e2a7e972e
company,1621301940,"Tortoise Index Solutions, Llc Buys Atmos Energy Corp, Ecolab Inc, IDEX Corp, Sells TC Pipelines ...",67899316,,PNR,GuruFocus,GuruFocus Article or News written by insider and the topic is about: ,https://finnhub.io/api/news?id=fbd4ca6265efb7f50f785bf9f9137ea1d6179020739fa0cfeb490f5bdd8c34d1
company,1620796560,Pentair Plc (PNR) EVP & Chief Growth Officer John H Jacko Sold $2.2 million of Shares,67785757,,PNR,GuruFocus,GuruFocus Article or News written by insider and the topic is about: ,https://finnhub.io/api/news?id=72f63a5ca005faa92f428cf68b39de76a9d235946d684f3d4ad63a0544b8b448
company,1620717169,Dividend Champions On Sale - The May 2021 Heat Map,67737283,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/478174086/medium_image_478174086.jpg,PNR,SeekingAlpha,"Dividend Champions can form the cornerstone of any income-oriented portfolio, but most of us don’t have enough time to analyze all 141 stocks thoroughly.",https://finnhub.io/api/news?id=a4795dc7840699d86ad37b7ce677ce64d7bf4c63d4e21bd5aac86a94dbd59048
company,1620645960,Stocks That Hit 52-Week Highs On Monday,67716697,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,PNR,Benzinga," 
This morning 792 companies reached new 52-week highs.
Points of Interest:

JPMorgan Chase (NYSE: JPM) was the largest company by market cap to set a new 52-week high.
The...",https://finnhub.io/api/news?id=fca861f1f6bbd5058326cfd7bbf53e1df73d052654baf2ea28deb00f6dfecdaf
company,1620641580,Pentair PLC Stock Shows Every Sign Of Being Significantly Overvalued,67730547,,PNR,GuruFocus,GuruFocus Article or News written by GF Value and the topic is about: ,https://finnhub.io/api/news?id=a37c12401a72d2ec9c4dffb2fdb59363792ab57aa47838e9d017aa99f5105b97
company,1620407820,Pentair PLC stock outperforms competitors on strong trading day,67689220,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC inched 0.95% higher to $67.94 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=e2e772ea6e62358814a29fce68209f10cd7ba5e9ce5a531a407d3e1725b0402f
company,1620321420,"Pentair PLC stock remains steady Thursday, underperforms market",67689221,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC were unchanged Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=24368a978edeec48d283c4ac60ad2e4630b671530f1e31c9bee99cdeb7b5d354
company,1620235020,Pentair PLC stock outperforms market on strong trading day,67617630,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC advanced 1.36% to $67.30 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=0674e08d25d2d84f5c71815401e74664a8da85b2c9441d38c9c3091f613f0b9a
company,1620209160,Stocks That Hit 52-Week Highs On Wednesday,67585534,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,PNR,Benzinga," 
 
Wednesday's morning session saw 275 companies set new 52-week highs.
Noteworthy Mentions:

Home Depot (NYSE:HD) was the largest firm on a market cap basis to set...",https://finnhub.io/api/news?id=779f2067fb263d190ce6bc62f31caab5392c083121cb51dd39ee53cf35489301
company,1620160140,Pentair Announces Quarterly Cash Dividend,67493045,https://s.yimg.com/uu/api/res/1.2/psrXl_HMG7q5oMUufobKEg--~B/aD0xMjI7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/7a84981000c4afa319badfe7601cf2cf,PNR,Yahoo,Pentair today announced its quarterly cash dividend.,https://finnhub.io/api/news?id=904f73bbd4e69fb63df0126ec5396121cdb5f5f1f23b8077a99a5fe614e785bb
company,1620148620,Pentair PLC stock outperforms competitors on strong trading day,67528935,https://images.mktw.net/im-220105/social,PNR,MarketWatch,"Shares of Pentair PLC rose 1.61% to $66.40 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=8c8058619a571efbabc179463e35ca796898e5c68bdfb280d654360cc06b4aad
company,1620145740,Pentair Announces Quarterly Cash Dividend,67491106,,PNR,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=19350b0c95506d1aefe1d2b563169782eff7a4dcb3c8c5c3a80767cd1faf6c13
